,store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
11315,20,深圳,线下,Female,35-39,Weekend,T恤,2,158.0,2,2,49
11316,611,深圳,线下,Female,30-34,Weekend,T恤,1,59.0,1,1,49
11317,19,南京,线下,Female,20-24,Weekday,配件,16,1775.26,17,21,29
11318,245,杭州,线下,Male,>=60,Weekend,当季新品,1,149.0,1,1,59
11319,616,成都,线下,Male,20-24,Weekday,运动,2,198.0,2,2,49
11320,335,上海,线下,Female,30-34,Weekday,T恤,9,1237.05,9,9,49
11321,280,深圳,线下,Male,55-59,Weekday,配件,1,198.0,1,2,29
11322,648,西安,线下,Male,35-39,Weekday,T恤,2,158.0,2,2,49
11323,648,西安,线下,Male,20-24,Weekend,T恤,1,99.0,1,1,49
11324,430,成都,线下,Male,35-39,Weekend,T恤,1,76.0,1,1,49
11325,758,杭州,线下,Male,35-39,Weekend,牛仔裤,1,57.0,1,1,69
11326,737,深圳,线下,Male,25-29,Weekend,T恤,3,277.0,3,3,49
11327,19,南京,线下,Male,45-49,Weekend,配件,1,99.0,1,1,29
11328,256,武汉,线下,Male,35-39,Weekday,当季新品,1,146.0,1,1,59
11329,375,广州,线上,Female,30-34,Weekday,裙子,3,586.0,3,3,59
11330,70,深圳,线下,Female,45-49,Weekday,配件,4,295.0,4,4,29
11331,168,武汉,线下,Female,50-54,Weekday,当季新品,1,232.8,1,3,59
11332,91,武汉,线上,Female,45-49,Weekend,T恤,1,199.0,1,1,49
11333,802,西安,线下,Male,20-24,Weekday,T恤,3,308.46,3,4,49
11334,21,北京,线下,Female,35-39,Weekday,T恤,2,198.0,2,2,49
11335,616,成都,线下,Female,30-34,Weekend,袜子,2,158.0,2,2,9
11336,738,深圳,线下,Male,40-44,Weekday,配件,1,99.0,1,1,29
11337,802,西安,线下,Female,25-29,Weekday,T恤,1,79.0,1,1,49
11338,375,广州,线上,Male,>=60,Weekday,T恤,1,99.0,1,1,49
11339,360,成都,线下,Female,30-34,Weekday,T恤,2,138.0,2,2,49
11340,360,成都,线下,Male,35-39,Weekday,短裤,1,40.0,1,1,19
11341,135,上海,线下,Female,40-44,Weekend,运动,1,39.0,1,1,49
11342,360,成都,线下,Female,35-39,Weekday,运动,1,39.0,1,1,49
11343,611,深圳,线下,Female,25-29,Weekend,T恤,2,178.0,2,2,49
11344,312,杭州,线下,Female,<20,Weekday,短裤,1,59.0,1,1,19
11345,46,武汉,线下,Male,45-49,Weekday,当季新品,1,56.0,1,1,59
11346,449,武汉,线下,Female,30-34,Weekend,短裤,1,40.0,1,1,19
11347,208,重庆,线下,Male,25-29,Weekend,配件,1,79.0,1,1,29
11348,369,广州,线下,Male,20-24,Weekday,T恤,1,99.0,1,1,49
11349,479,深圳,线下,Male,20-24,Weekday,短裤,1,39.0,1,1,19
11350,248,杭州,线下,Male,>=60,Weekday,短裤,1,40.0,1,1,19
11351,91,武汉,线上,Female,35-39,Weekend,配件,1,59.0,1,1,29
11352,430,成都,线下,Female,40-44,Weekday,T恤,1,59.0,1,1,49
11353,669,重庆,线下,Male,>=60,Weekend,牛仔裤,1,59.0,1,1,69
11354,738,深圳,线下,Male,45-49,Weekend,毛衣,1,149.0,1,1,99
11355,248,杭州,线下,Female,30-34,Weekday,T恤,2,158.0,2,2,49
11356,437,重庆,线下,Female,20-24,Weekday,牛仔裤,1,79.0,1,1,69
11357,229,深圳,线下,Female,40-44,Weekend,T恤,1,149.0,1,1,49
11358,375,广州,线上,Female,20-24,Weekday,T恤,1,79.0,1,1,49
11359,519,杭州,线下,Male,45-49,Weekday,T恤,1,92.96,2,2,49
11360,605,成都,线下,Female,30-34,Weekend,当季新品,1,79.0,1,1,59
11361,375,广州,线上,Female,40-44,Weekday,T恤,1,99.0,1,1,49
11362,142,上海,线下,Female,30-34,Weekend,T恤,4,746.0,4,4,49
11363,519,杭州,线下,Female,25-29,Weekday,毛衣,1,199.0,1,1,99
11364,335,上海,线下,Male,>=60,Weekend,T恤,1,149.0,1,1,49
11365,430,成都,线下,Female,40-44,Weekday,T恤,2,448.0,2,2,49
11366,312,杭州,线下,Female,35-39,Weekday,当季新品,1,79.0,1,1,59
11367,520,杭州,线下,Male,30-34,Weekday,短裤,7,290.0,7,8,19
11368,312,杭州,线下,Female,30-34,Weekday,T恤,1,99.0,1,1,49
11369,605,成都,线下,Male,>=60,Weekend,裙子,1,199.0,1,1,59
11370,312,杭州,线下,Female,20-24,Weekday,配件,1,59.0,1,1,29
11371,135,上海,线下,Female,35-39,Weekday,裙子,2,156.0,2,2,59
11372,737,深圳,线下,Female,25-29,Weekend,T恤,4,545.0,5,5,49
11373,182,广州,线上,Male,30-34,Weekend,配件,2,217.0,2,3,29
11374,420,广州,线上,Male,30-34,Weekend,运动,5,189.0,5,5,49
11375,480,重庆,线下,Female,45-49,Weekday,T恤,1,79.0,1,1,49
11376,248,杭州,线下,Female,30-34,Weekday,T恤,4,354.07,4,4,49
11377,146,杭州,线下,Male,25-29,Weekday,T恤,1,99.0,1,1,49
11378,520,杭州,线下,Female,35-39,Weekday,T恤,1,39.0,1,1,49
11379,369,广州,线下,Male,40-44,Weekend,T恤,1,59.0,1,1,49
11380,648,西安,线下,Female,25-29,Weekend,短裤,2,73.0,2,2,19
11381,648,西安,线下,Female,30-34,Weekend,T恤,2,158.0,2,2,49
11382,280,深圳,线下,Male,>=60,Weekday,T恤,2,396.0,3,4,49
11383,802,西安,线下,Male,35-39,Weekday,当季新品,1,97.0,1,1,59
11384,148,深圳,线下,Female,40-44,Weekday,T恤,1,59.0,1,1,49
11385,245,杭州,线下,Female,50-54,Weekday,T恤,1,396.0,1,4,49
11386,207,上海,线上,Female,20-24,Weekend,配件,1,99.0,1,1,29
11387,91,武汉,线上,Male,20-24,Weekday,当季新品,1,149.0,1,1,59
11388,52,武汉,线上,Male,45-49,Weekend,T恤,1,99.0,1,1,49
11389,312,杭州,线下,Female,50-54,Weekday,袜子,1,39.0,1,1,9
11390,248,杭州,线下,Female,25-29,Weekend,T恤,1,99.0,1,1,49
11391,137,西安,线上,Male,20-24,Weekday,短裤,1,79.0,1,2,19
11392,738,深圳,线下,Female,30-34,Weekend,T恤,3,277.0,3,3,49
11393,148,深圳,线下,Male,25-29,Weekend,T恤,1,99.0,1,1,49
11394,135,上海,线下,Female,30-34,Weekday,T恤,1,99.0,1,1,49
11395,229,深圳,线下,Male,35-39,Weekend,袜子,1,26.0,1,1,9
11396,480,重庆,线下,Female,30-34,Weekend,T恤,1,99.0,1,1,49
11397,256,武汉,线下,Male,20-24,Weekend,短裤,2,73.0,2,2,19
11398,336,西安,线下,Male,20-24,Weekend,配件,1,79.0,1,1,29
11399,437,重庆,线下,Female,50-54,Weekend,T恤,1,99.0,1,1,49
11400,50,武汉,线上,Female,45-49,Weekend,短裤,1,39.0,1,1,19
11401,20,深圳,线下,Female,20-24,Weekend,T恤,4,313.0,4,4,49
11402,135,上海,线下,Female,>=60,Weekday,配件,1,79.0,1,1,29
11403,479,深圳,线下,Female,<20,Weekday,T恤,1,237.0,1,3,49
11404,207,上海,线上,Male,35-39,Weekend,当季新品,1,47.0,1,1,59
11405,802,西安,线下,Male,>=60,Weekend,T恤,1,99.0,1,1,49
11406,91,武汉,线上,Female,45-49,Weekend,T恤,1,99.0,1,1,49
11407,520,杭州,线下,Male,20-24,Weekday,运动,2,78.0,2,2,49
11408,91,武汉,线上,Male,25-29,Weekday,短裤,2,75.0,2,2,19
11409,611,深圳,线下,Female,25-29,Weekday,T恤,1,79.0,1,1,49
11410,759,重庆,线下,Female,20-24,Weekday,袜子,1,50.0,1,2,9
11411,335,上海,线下,Female,40-44,Weekend,T恤,1,79.0,1,1,49
11412,207,上海,线上,Female,35-39,Weekday,T恤,4,195.0,4,5,49
11413,335,上海,线下,Female,30-34,Weekend,当季新品,2,150.0,2,2,59
11414,248,杭州,线下,Female,25-29,Weekday,袜子,1,105.0,3,5,9
11415,135,上海,线下,Female,35-39,Weekend,袜子,1,79.0,1,1,9
11416,142,上海,线下,Female,45-49,Weekday,牛仔裤,1,79.0,1,1,69
11417,437,重庆,线下,Female,20-24,Weekday,牛仔裤,1,199.0,1,1,69
11418,91,武汉,线上,Female,40-44,Weekday,T恤,2,157.0,2,2,49
11419,21,北京,线下,Female,30-34,Weekday,T恤,11,586.01,11,12,49
11420,20,深圳,线下,Female,<20,Weekday,牛仔裤,1,199.0,1,1,69
11421,738,深圳,线下,Female,55-59,Weekday,牛仔裤,1,37.53,1,1,69
11422,442,西安,线下,Male,30-34,Weekend,牛仔裤,1,39.0,1,1,69
11423,46,武汉,线下,Female,25-29,Weekday,袜子,1,26.0,1,1,9
11424,759,重庆,线下,Female,55-59,Weekday,T恤,1,39.0,1,1,49
11425,325,上海,线下,Female,20-24,Weekday,当季新品,1,148.0,2,2,59
11426,50,武汉,线上,Male,40-44,Weekday,当季新品,1,158.0,1,2,59
11427,575,杭州,线下,Female,30-34,Weekday,牛仔裤,1,118.0,1,2,69
11428,245,杭州,线下,Female,30-34,Weekend,T恤,1,149.0,1,1,49
11429,831,杭州,线下,Female,25-29,Weekend,T恤,1,59.0,1,1,49
11430,480,重庆,线下,Male,25-29,Weekday,T恤,1,79.0,1,1,49
11431,229,深圳,线下,Female,50-54,Weekday,T恤,1,99.0,1,1,49
11432,255,杭州,线下,Female,30-34,Weekday,T恤,1,99.0,1,1,49
11433,19,南京,线下,Male,30-34,Weekday,T恤,3,297.0,3,3,49
11434,256,武汉,线下,Female,25-29,Weekday,T恤,1,79.0,1,1,49
11435,420,广州,线上,Female,30-34,Weekend,裙子,1,79.0,1,1,59
11436,135,上海,线下,Female,25-29,Weekend,短裤,1,66.0,1,2,19
11437,70,深圳,线下,Female,35-39,Weekend,牛仔裤,2,118.0,2,2,69
11438,430,成都,线下,Male,20-24,Weekend,T恤,1,76.0,1,1,49
11439,479,深圳,线下,Female,30-34,Weekday,毛衣,2,198.0,2,2,99
11440,658,深圳,线下,Female,<20,Weekday,T恤,1,767.0,1,13,49
11441,32,武汉,线上,Male,25-29,Weekend,T恤,1,59.0,1,1,49
11442,738,深圳,线下,Female,45-49,Weekday,牛仔裤,1,99.0,1,1,69
11443,479,深圳,线下,Male,35-39,Weekday,T恤,1,99.0,1,1,49
11444,479,深圳,线下,Male,20-24,Weekday,当季新品,1,79.0,1,1,59
11445,91,武汉,线上,Male,20-24,Weekend,T恤,2,168.25,2,2,49
11446,46,武汉,线下,Male,30-34,Weekend,牛仔裤,1,39.0,1,1,69
11447,437,重庆,线下,Female,30-34,Weekday,袜子,1,27.0,1,1,9
11448,245,杭州,线下,Female,40-44,Weekend,T恤,1,59.0,1,1,49
11449,420,广州,线上,Female,35-39,Weekend,T恤,1,99.0,1,1,49
11450,796,深圳,线下,Female,40-44,Weekend,T恤,1,99.0,1,1,49
11451,605,成都,线下,Female,<20,Weekend,T恤,1,79.0,1,1,49
11452,280,深圳,线下,Female,20-24,Weekday,T恤,3,313.0,4,4,49
11453,649,杭州,线下,Female,35-39,Weekend,T恤,2,198.0,2,2,49
11454,335,上海,线下,Female,35-39,Weekday,袜子,1,19.0,1,1,9
11455,442,西安,线下,Female,25-29,Weekday,运动,1,19.0,1,1,49
11456,98,成都,线下,Female,35-39,Weekend,当季新品,1,49.0,1,1,59
11457,737,深圳,线下,Female,35-39,Weekday,T恤,1,79.0,1,1,49
11458,437,重庆,线下,Female,30-34,Weekday,袜子,2,138.0,2,2,9
11459,256,武汉,线下,Female,40-44,Weekday,牛仔裤,1,39.0,1,1,69
11460,737,深圳,线下,Female,25-29,Weekend,运动,1,78.0,1,2,49
11461,231,广州,线下,Female,>=60,Weekday,裙子,1,99.0,1,1,59
11462,420,广州,线上,Female,55-59,Weekday,毛衣,2,348.0,2,2,99
11463,168,武汉,线下,Female,35-39,Weekend,T恤,1,79.0,1,1,49
11464,669,重庆,线下,Female,30-34,Weekend,牛仔裤,1,199.0,1,1,69
11465,315,武汉,线下,Male,35-39,Weekday,T恤,3,396.0,3,4,49
11466,658,深圳,线下,Male,40-44,Weekend,T恤,1,39.0,1,1,49
11467,229,深圳,线下,Male,30-34,Weekday,短裤,2,80.0,2,2,19
11468,375,广州,线上,Male,40-44,Weekend,T恤,1,79.0,1,1,49
11469,323,武汉,线下,Female,35-39,Weekday,T恤,1,59.0,1,1,49
11470,360,成都,线下,Female,30-34,Weekday,当季新品,3,227.0,3,3,59
11471,648,西安,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
11472,315,武汉,线下,Female,55-59,Weekday,当季新品,2,398.0,2,2,59
11473,142,上海,线下,Female,30-34,Weekday,T恤,1,79.0,1,1,49
11474,32,武汉,线上,Female,25-29,Weekend,短裤,1,33.0,1,1,19
11475,255,杭州,线下,Male,20-24,Weekend,当季新品,2,597.0,3,3,59
11476,312,杭州,线下,Female,35-39,Weekday,T恤,1,99.0,1,1,49
11477,19,南京,线下,Female,20-24,Weekend,T恤,2,138.0,2,2,49
11478,658,深圳,线下,Male,20-24,Weekend,牛仔裤,1,199.0,1,1,69
11479,449,武汉,线下,Female,>=60,Weekday,T恤,1,99.0,1,1,49
11480,255,杭州,线下,Female,>=60,Weekend,配件,1,79.0,1,1,29
11481,360,成都,线下,Female,35-39,Weekend,短裤,2,138.0,2,2,19
11482,479,深圳,线下,Female,35-39,Weekday,短裤,1,40.0,1,1,19
11483,658,深圳,线下,Female,30-34,Weekday,T恤,1,79.0,1,1,49
11484,245,杭州,线下,Female,30-34,Weekend,T恤,2,158.0,2,2,49
11485,399,广州,线下,Female,35-39,Weekday,T恤,1,79.0,1,1,49
11486,207,上海,线上,Female,35-39,Weekday,T恤,1,79.0,1,1,49
11487,737,深圳,线下,Female,40-44,Weekend,袜子,1,59.0,1,1,9
11488,758,杭州,线下,Male,35-39,Weekend,T恤,1,79.0,1,1,49
11489,168,武汉,线下,Female,20-24,Weekday,短裤,1,79.0,1,2,19
11490,312,杭州,线下,Male,25-29,Weekend,运动,1,39.0,1,1,49
11491,255,杭州,线下,Male,>=60,Weekend,T恤,1,99.0,1,1,49
11492,20,深圳,线下,Male,25-29,Weekday,T恤,1,75.36,1,1,49
11493,648,西安,线下,Male,25-29,Weekday,袜子,2,138.0,2,2,9
11494,611,深圳,线下,Female,20-24,Weekday,配件,1,199.0,1,1,29
11495,605,成都,线下,Female,55-59,Weekend,T恤,1,298.0,1,2,49
11496,759,重庆,线下,Male,>=60,Weekday,当季新品,3,487.0,3,3,59
11497,46,武汉,线下,Female,40-44,Weekend,T恤,3,257.0,3,3,49
11498,70,深圳,线下,Female,40-44,Weekday,配件,2,398.0,2,2,29
11499,796,深圳,线下,Female,40-44,Weekend,当季新品,1,99.0,1,1,59
11500,420,广州,线上,Male,45-49,Weekend,袜子,1,59.0,1,3,9
11501,98,成都,线下,Male,20-24,Weekday,T恤,1,79.0,1,1,49
11502,315,武汉,线下,Female,30-34,Weekend,T恤,1,99.0,1,1,49
11503,28,武汉,线上,Male,30-34,Weekday,T恤,1,79.0,1,1,49
11504,256,武汉,线下,Female,40-44,Weekday,T恤,1,79.0,1,1,49
11505,19,南京,线下,Female,35-39,Weekend,短裤,1,39.0,1,1,19
11506,245,杭州,线下,Male,35-39,Weekday,T恤,1,59.0,1,1,49
11507,231,广州,线下,Male,40-44,Weekend,T恤,1,59.0,1,1,49
11508,256,武汉,线下,Female,25-29,Weekend,当季新品,1,37.0,1,1,59
11509,520,杭州,线下,Female,45-49,Weekend,T恤,1,39.0,1,1,49
11510,430,成都,线下,Male,25-29,Weekday,短裤,1,33.0,1,1,19
11511,430,成都,线下,Male,>=60,Weekday,T恤,2,237.0,2,3,49
11512,420,广州,线上,Female,35-39,Weekend,T恤,1,99.0,1,1,49
11513,146,杭州,线下,Female,20-24,Weekend,配件,1,59.0,1,1,29
11514,231,广州,线下,Female,25-29,Weekend,袜子,1,79.0,1,1,9
11515,135,上海,线下,Female,45-49,Weekend,T恤,1,79.0,1,1,49
11516,148,深圳,线下,Female,25-29,Weekday,T恤,1,79.0,1,1,49
11517,20,深圳,线下,Female,40-44,Weekday,T恤,2,198.0,2,2,49
11518,442,西安,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
11519,142,上海,线下,Female,50-54,Weekday,T恤,1,99.0,1,1,49
11520,369,广州,线下,Female,30-34,Weekday,T恤,1,59.0,1,1,49
11521,429,西安,线下,Male,50-54,Weekend,短裤,1,40.0,1,1,19
11522,658,深圳,线下,Female,<20,Weekday,T恤,1,99.0,1,1,49
11523,20,深圳,线下,Male,45-49,Weekend,袜子,2,99.0,2,4,9
11524,52,武汉,线上,Female,<20,Weekend,T恤,1,79.0,1,1,49
11525,520,杭州,线下,Male,30-34,Weekend,袜子,1,49.0,1,1,9
11526,442,西安,线下,Female,20-24,Weekday,牛仔裤,3,547.0,3,3,69
11527,429,西安,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
11528,442,西安,线下,Female,30-34,Weekend,T恤,2,198.0,2,2,49
11529,21,北京,线下,Female,25-29,Weekend,T恤,3,296.0,3,3,49
11530,207,上海,线上,Female,45-49,Weekend,T恤,1,79.0,1,1,49
11531,182,广州,线上,Female,40-44,Weekend,牛仔裤,1,39.0,1,1,69
11532,399,广州,线下,Female,55-59,Weekend,当季新品,1,139.0,1,1,59
11533,648,西安,线下,Male,30-34,Weekday,短裤,1,40.0,1,1,19
11534,20,深圳,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
11535,137,西安,线上,Female,25-29,Weekday,袜子,1,27.0,1,1,9
11536,758,杭州,线下,Female,35-39,Weekday,T恤,2,158.0,2,2,49
11537,605,成都,线下,Male,35-39,Weekday,裙子,1,196.0,1,1,59
11538,369,广州,线下,Female,30-34,Weekend,T恤,2,138.0,2,2,49
11539,168,武汉,线下,Female,20-24,Weekend,T恤,1,99.0,1,1,49
11540,479,深圳,线下,Male,<20,Weekday,T恤,1,79.0,1,1,49
11541,135,上海,线下,Female,40-44,Weekday,牛仔裤,1,149.0,1,1,69
11542,575,杭州,线下,Female,30-34,Weekday,短裤,1,33.0,1,1,19
11543,369,广州,线下,Female,30-34,Weekday,T恤,1,99.0,1,1,49
11544,399,广州,线下,Male,>=60,Weekend,当季新品,1,149.0,1,1,59
11545,519,杭州,线下,Female,30-34,Weekend,T恤,1,99.0,1,1,49
11546,32,武汉,线上,Female,25-29,Weekday,T恤,1,99.0,1,1,49
11547,360,成都,线下,Unkown,Unkown,Weekday,袜子,1,79.0,1,1,9
11548,229,深圳,线下,Male,30-34,Weekend,T恤,1,39.0,1,1,49
11549,135,上海,线下,Female,25-29,Weekday,T恤,8,605.0,8,8,49
11550,98,成都,线下,Female,25-29,Weekday,T恤,2,237.0,2,3,49
11551,802,西安,线下,Female,30-34,Weekday,T恤,2,98.0,2,2,49
11552,479,深圳,线下,Female,35-39,Weekend,T恤,1,79.0,1,1,49
11553,520,杭州,线下,Male,40-44,Weekend,T恤,1,99.0,1,1,49
11554,19,南京,线下,Female,50-54,Weekday,短裤,1,40.0,1,1,19
11555,229,深圳,线下,Male,50-54,Weekend,裙子,1,93.0,1,1,59
11556,480,重庆,线下,Female,35-39,Weekend,T恤,1,59.0,1,1,49
11557,68,重庆,线上,Female,30-34,Weekend,T恤,2,198.0,2,2,49
11558,335,上海,线下,Male,35-39,Weekend,T恤,1,99.0,1,1,49
11559,255,杭州,线下,Female,<20,Weekend,袜子,1,27.0,1,1,9
11560,91,武汉,线上,Male,25-29,Weekend,当季新品,1,112.0,1,2,59
11561,616,成都,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
11562,280,深圳,线下,Female,55-59,Weekday,裙子,1,79.0,1,1,59
11563,649,杭州,线下,Male,>=60,Weekday,T恤,2,118.0,2,2,49
11564,91,武汉,线上,Female,20-24,Weekend,配件,2,456.0,3,4,29
11565,802,西安,线下,Male,20-24,Weekday,T恤,3,237.0,3,3,49
11566,429,西安,线下,Female,30-34,Weekday,牛仔裤,2,118.0,2,2,69
11567,312,杭州,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
11568,336,西安,线下,Male,40-44,Weekend,配件,1,99.0,1,1,29
11569,207,上海,线上,Male,>=60,Weekend,T恤,1,99.0,1,1,49
11570,46,武汉,线下,Female,45-49,Weekday,袜子,1,26.0,1,1,9
11571,137,西安,线上,Female,35-39,Weekday,T恤,1,59.0,1,1,49
11572,91,武汉,线上,Male,35-39,Weekday,T恤,2,198.0,2,2,49
11573,611,深圳,线下,Female,35-39,Weekday,当季新品,2,92.0,2,2,59
11574,20,深圳,线下,Female,<20,Weekday,运动,1,149.0,1,1,49
11575,19,南京,线下,Male,30-34,Weekday,短裤,1,59.0,1,1,19
11576,616,成都,线下,Female,25-29,Weekday,T恤,2,198.0,2,2,49
11577,758,杭州,线下,Male,25-29,Weekday,T恤,2,138.0,2,2,49
11578,649,杭州,线下,Female,20-24,Weekend,毛衣,2,298.0,2,2,99
11579,430,成都,线下,Female,55-59,Weekday,T恤,1,99.0,1,1,49
11580,480,重庆,线下,Male,>=60,Weekday,T恤,1,99.0,1,1,49
11581,91,武汉,线上,Female,>=60,Weekday,牛仔裤,1,59.0,1,1,69
11582,98,成都,线下,Male,25-29,Weekend,袜子,3,100.0,3,4,9
11583,20,深圳,线下,Female,30-34,Weekday,裙子,1,149.0,1,1,59
11584,28,武汉,线上,Female,35-39,Weekday,当季新品,1,54.0,1,1,59
11585,336,西安,线下,Male,20-24,Weekend,T恤,1,79.0,1,1,49
11586,32,武汉,线上,Male,30-34,Weekday,T恤,1,99.0,1,1,49
11587,335,上海,线下,Male,30-34,Weekend,T恤,1,79.0,1,1,49
11588,323,武汉,线下,Female,35-39,Weekday,配件,1,79.0,1,1,29
11589,137,西安,线上,Female,40-44,Weekday,袜子,1,79.0,1,1,9
11590,280,深圳,线下,Female,35-39,Weekend,T恤,1,149.0,1,1,49
11591,360,成都,线下,Male,>=60,Weekend,短裤,1,40.0,1,1,19
11592,669,重庆,线下,Male,20-24,Weekend,袜子,1,48.0,1,2,9
11593,449,武汉,线下,Female,35-39,Weekday,当季新品,1,78.0,1,1,59
11594,70,深圳,线下,Female,20-24,Weekday,配件,10,3109.17,10,11,29
11595,496,上海,线下,Male,25-29,Weekday,牛仔裤,2,137.0,2,3,69
11596,312,杭州,线下,Male,>=60,Weekend,当季新品,2,398.0,2,2,59
11597,68,重庆,线上,Female,35-39,Weekend,裙子,1,199.0,1,1,59
11598,658,深圳,线下,Female,30-34,Weekday,T恤,3,196.0,3,3,49
11599,229,深圳,线下,Female,25-29,Weekday,T恤,2,158.0,2,2,49
11600,420,广州,线上,Female,>=60,Weekday,T恤,1,79.0,1,1,49
11601,649,杭州,线下,Male,<20,Weekday,袜子,1,49.0,1,1,9
11602,137,西安,线上,Male,20-24,Weekend,T恤,2,178.0,2,2,49
11603,796,深圳,线下,Male,>=60,Weekday,T恤,1,79.0,1,1,49
11604,19,南京,线下,Female,40-44,Weekday,T恤,3,297.0,3,3,49
11605,802,西安,线下,Female,50-54,Weekend,T恤,1,79.0,1,1,49
11606,759,重庆,线下,Male,35-39,Weekday,T恤,1,99.0,1,1,49
11607,20,深圳,线下,Female,45-49,Weekend,当季新品,1,78.0,1,1,59
11608,605,成都,线下,Female,35-39,Weekday,T恤,1,99.0,1,1,49
11609,207,上海,线上,Male,25-29,Weekday,T恤,1,59.0,1,1,49
11610,430,成都,线下,Female,40-44,Weekend,T恤,1,99.0,1,1,49
11611,437,重庆,线下,Male,45-49,Weekday,T恤,1,59.0,1,1,49
11612,21,北京,线下,Female,25-29,Weekend,短裤,3,151.0,3,4,19
11613,19,南京,线下,Unkown,Unkown,Weekend,短裤,1,33.0,1,1,19
11614,315,武汉,线下,Male,>=60,Weekday,T恤,1,79.0,1,1,49
11615,437,重庆,线下,Female,50-54,Weekday,袜子,1,26.0,1,1,9
11616,575,杭州,线下,Female,20-24,Weekend,T恤,2,237.0,2,3,49
11617,168,武汉,线下,Male,20-24,Weekday,T恤,1,79.0,1,1,49
11618,429,西安,线下,Male,25-29,Weekday,毛衣,1,99.0,1,1,99
11619,325,上海,线下,Female,<20,Weekday,T恤,1,99.0,1,1,49
11620,207,上海,线上,Male,20-24,Weekend,运动,1,99.0,1,3,49
11621,182,广州,线上,Male,45-49,Weekend,短裤,1,33.0,1,1,19
11622,831,杭州,线下,Female,35-39,Weekday,短裤,1,40.0,1,1,19
11623,207,上海,线上,Male,30-34,Weekend,袜子,1,79.0,1,1,9
11624,738,深圳,线下,Female,30-34,Weekday,毛衣,4,693.0,5,7,99
11625,449,武汉,线下,Male,50-54,Weekday,T恤,1,99.0,1,1,49
11626,50,武汉,线上,Female,30-34,Weekend,配件,3,197.0,3,3,29
11627,182,广州,线上,Female,25-29,Weekend,T恤,1,99.0,1,1,49
11628,46,武汉,线下,Female,20-24,Weekday,T恤,1,79.0,1,1,49
11629,32,武汉,线上,Female,40-44,Weekend,当季新品,1,79.0,1,1,59
11630,91,武汉,线上,Male,20-24,Weekday,T恤,2,198.0,2,2,49
11631,312,杭州,线下,Female,55-59,Weekday,T恤,1,59.0,1,1,49
11632,135,上海,线下,Female,40-44,Weekend,当季新品,2,288.0,2,2,59
11633,245,杭州,线下,Male,25-29,Weekend,当季新品,1,58.0,1,1,59
11634,142,上海,线下,Female,20-24,Weekday,T恤,2,78.0,2,2,49
11635,759,重庆,线下,Female,20-24,Weekday,裙子,1,59.0,1,1,59
11636,323,武汉,线下,Female,35-39,Weekday,裙子,2,398.0,2,2,59
11637,648,西安,线下,Male,25-29,Weekday,T恤,2,198.0,2,2,49
11638,142,上海,线下,Female,35-39,Weekday,牛仔裤,2,118.0,2,2,69
11639,737,深圳,线下,Female,25-29,Weekend,当季新品,2,153.0,2,2,59
11640,325,上海,线下,Male,40-44,Weekday,T恤,2,78.0,2,2,49
11641,831,杭州,线下,Female,35-39,Weekday,T恤,2,198.0,2,2,49
11642,52,武汉,线上,Male,25-29,Weekend,当季新品,1,148.0,1,2,59
11643,375,广州,线上,Female,>=60,Weekend,配件,1,79.0,1,1,29
11644,658,深圳,线下,Female,25-29,Weekday,T恤,2,158.0,2,2,49
11645,335,上海,线下,Male,35-39,Weekday,T恤,2,118.0,2,2,49
11646,616,成都,线下,Male,25-29,Weekday,当季新品,1,79.0,1,1,59
11647,52,武汉,线上,Male,20-24,Weekday,运动,1,39.0,1,1,49
11648,52,武汉,线上,Male,Unkown,Weekday,毛衣,1,249.0,1,1,99
11649,737,深圳,线下,Male,35-39,Weekday,运动,1,39.0,1,1,49
11650,738,深圳,线下,Male,20-24,Weekday,T恤,1,79.0,1,1,49
11651,98,成都,线下,Male,35-39,Weekday,T恤,1,79.0,1,1,49
11652,148,深圳,线下,Female,25-29,Weekend,当季新品,1,44.0,1,1,59
11653,68,重庆,线上,Male,35-39,Weekend,当季新品,2,597.0,2,3,59
11654,437,重庆,线下,Male,25-29,Weekday,T恤,1,99.0,1,1,49
11655,480,重庆,线下,Female,25-29,Weekday,袜子,1,79.0,1,1,9
